Size	Connectance	Basal_p	Network	Species	Persistence	in_Degree	out_Degree	STL	m12	m36	m38	m6	p(12, 0, 1)	p(12, 1, 0)	p(12, 1, 1)	p(36, 0, 1)	p(36, 2, 0)	p(38, 0, 2)	p(38, 1, 1)	p(38, 2, 0)	p(6, 0, 2)	p(6, 1, 0)
242	0.056	0.2	reef_noSynodus	"sp237"	0.69451	4	19	2	302	297	55	164	0	252	50	152	145	3	26	26	3	161
242	0.056	0.2	reef_noSynodus	"sp23"	0.58187	29	16	3	447	282	302	1536	194	26	227	213	69	14	237	51	392	1144
242	0.056	0.2	reef_noSynodus	"sp167"	0.60318	3	18	3	88	364	74	1412	30	15	43	271	93	3	11	60	0	1412
242	0.056	0.2	reef_noSynodus	"sp157"	0.56349	105	5	2	772	961	582	5443	505	0	267	960	1	315	258	9	5145	298
242	0.056	0.2	reef_noSynodus	"sp25"	0.68063	3	9	2	313	144	26	60	1	296	16	121	23	2	11	13	1	59
242	0.056	0.2	reef_noSynodus	"sp109"	0.68209	5	41	2	661	863	202	318	0	524	137	171	692	6	68	128	4	314
242	0.056	0.2	reef_noSynodus	"sp70"	0.66374	1	4	3	37	47	3	247	1	32	4	44	3	0	0	3	0	247
242	0.056	0.2	reef_noSynodus	"sp118"	0.69236	4	17	2	332	279	56	117	1	300	31	160	119	2	37	17	4	113
242	0.056	0.2	reef_noSynodus	"sp137"	0.57755	5	6	3	85	321	29	594	49	17	19	320	1	4	11	14	6	588
242	0.056	0.2	reef_noSynodus	"sp146"	0.65402	10	11	2	138	566	61	1287	26	16	96	536	30	22	14	25	23	1264
242	0.056	0.2	reef_noSynodus	"sp22"	0.63567	3	25	3	147	366	65	1355	3	74	70	123	243	3	5	57	0	1355
242	0.056	0.2	reef_noSynodus	"sp127"	0.73634	1	3	2	6	69	3	506	0	3	3	69	0	0	0	3	0	506
242	0.056	0.2	reef_noSynodus	"sp106"	0.71455	3	7	2	145	171	11	91	0	129	16	155	16	1	5	5	2	89
242	0.056	0.2	reef_noSynodus	"sp174"	0.61961	3	9	3	63	251	18	1071	17	20	26	229	22	3	1	14	0	1071
242	0.056	0.2	reef_noSynodus	"sp216"	0.56772	2	5	4	9	39	15	581	3	1	5	39	0	0	5	10	1	580
242	0.056	0.2	reef_noSynodus	"sp158"	0.60574	3	14	3	71	343	65	1351	29	18	24	296	47	3	18	44	0	1351
242	0.056	0.2	reef_noSynodus	"sp207"	0.56439	3	13	3	99	291	42	1192	42	34	23	237	54	2	16	24	1	1191
242	0.056	0.2	reef_noSynodus	"sp110"	0.66404	1	14	3	53	170	24	1127	1	38	14	103	67	0	0	24	0	1127
242	0.056	0.2	reef_noSynodus	"sp85"	0.68919	4	4	2	49	272	7	249	1	32	16	269	3	4	0	3	2	247
242	0.056	0.2	reef_noSynodus	"sp33"	0.6048	9	4	3	100	478	24	529	59	8	33	478	0	15	3	6	21	508
242	0.056	0.2	reef_noSynodus	"sp194"	0.69995	2	18	2	66	184	66	1226	1	29	36	97	87	0	0	66	1	1225
242	0.056	0.2	reef_noSynodus	"sp3"	0.6389	11	4	2	85	580	35	594	40	5	40	580	0	25	4	6	30	564
242	0.056	0.2	reef_noSynodus	"sp242"	0.70152	2	21	2	632	241	83	77	1	612	19	91	150	0	23	60	1	76
242	0.056	0.2	reef_noSynodus	"sp183"	0.58073	1	1	3	25	75	1	17	15	10	0	75	0	0	1	0	0	17
242	0.056	0.2	reef_noSynodus	"sp79"	0.57989	11	7	3	117	239	54	618	71	0	46	235	4	6	31	17	49	569
242	0.056	0.2	reef_noSynodus	"sp16"	0.6112	16	10	3	200	800	104	1254	52	14	134	777	23	56	26	22	64	1190
242	0.056	0.2	reef_noSynodus	"sp28"	0.59835	11	5	3	129	630	46	592	73	9	47	629	1	29	8	9	26	566
242	0.056	0.2	reef_noSynodus	"sp84"	0.56324	111	1	3	495	1367	383	5888	454	0	41	1367	0	313	70	0	5792	96
242	0.056	0.2	reef_noSynodus	"sp41"	0.5384	16	2	2	848	297	57	270	842	0	6	297	0	30	26	1	90	180
242	0.056	0.2	reef_noSynodus	"sp64"	0.60322	5	8	3	78	324	36	602	38	11	29	313	11	8	11	17	2	600
242	0.056	0.2	reef_noSynodus	"sp92"	0.60788	15	19	3	326	724	160	1452	73	27	226	620	104	34	59	67	71	1381
242	0.056	0.2	reef_noSynodus	"sp218"	0.56128	104	5	3	756	1097	480	5441	485	0	271	1096	1	222	249	9	5134	307
242	0.056	0.2	reef_noSynodus	"sp55"	0.65288	6	30	2	463	569	96	464	10	301	152	199	370	3	28	65	12	452
242	0.056	0.2	reef_noSynodus	"sp226"	0.63294	16	13	2	281	789	102	1142	41	53	187	733	56	59	21	22	61	1081
242	0.056	0.2	reef_noSynodus	"sp140"	0.56764	47	5	3	338	690	264	1429	258	7	73	690	0	92	162	10	989	440
242	0.056	0.2	reef_noSynodus	"sp71"	0.68816	3	8	2	121	210	10	283	13	85	23	189	21	2	1	7	1	282
242	0.056	0.2	reef_noSynodus	"sp156"	0.61358	6	16	3	141	518	93	1377	42	27	72	457	61	10	24	59	5	1372
242	0.056	0.2	reef_noSynodus	"sp234"	0.60211	10	12	3	210	615	65	1016	64	46	100	574	41	20	20	25	25	991
242	0.056	0.2	reef_noSynodus	"sp147"	0.64923	12	16	2	227	712	115	1335	28	36	163	642	70	36	29	50	30	1305
242	0.056	0.2	reef_noSynodus	"sp31"	0.69277	4	7	2	173	185	17	70	0	155	18	168	17	3	10	4	3	67
242	0.056	0.2	reef_noSynodus	"sp94"	0.59939	16	23	3	402	844	205	1590	73	24	305	687	157	46	63	96	74	1516
242	0.056	0.2	reef_noSynodus	"sp136"	0.59805	18	5	3	107	226	81	684	81	7	19	226	0	0	71	10	153	531
242	0.056	0.2	reef_noSynodus	"sp117"	0.71157	3	14	2	186	277	33	133	0	158	28	204	73	1	14	18	2	131
242	0.056	0.2	reef_noSynodus	"sp40"	0.60675	31	11	3	374	753	196	1000	145	6	223	737	16	39	118	39	426	574
242	0.056	0.2	reef_noSynodus	"sp49"	0.55581	22	14	3	332	379	262	1388	187	19	126	325	54	43	182	37	188	1200
242	0.056	0.2	reef_noSynodus	"sp164"	0.54326	2	4	4	25	44	11	545	17	5	3	44	0	0	5	6	1	544
242	0.056	0.2	reef_noSynodus	"sp107"	0.65725	2	14	2	29	137	55	1311	2	11	16	89	48	0	12	43	1	1310
242	0.056	0.2	reef_noSynodus	"sp206"	0.55319	9	8	3	149	35	55	623	106	5	38	28	7	0	34	21	36	587
242	0.056	0.2	reef_noSynodus	"sp124"	0.62287	2	13	3	62	225	32	1275	15	22	25	177	48	1	1	30	0	1275
242	0.056	0.2	reef_noSynodus	"sp210"	0.65726	5	21	2	139	277	94	1439	16	33	90	142	135	4	15	75	6	1433
242	0.056	0.2	reef_noSynodus	"sp2"	0.63134	6	10	2	103	338	45	1208	43	14	46	315	23	9	14	22	6	1202
242	0.056	0.2	reef_noSynodus	"sp241"	0.63392	5	9	3	91	361	21	938	20	34	37	332	29	6	8	7	4	934
242	0.056	0.2	reef_noSynodus	"sp177"	0.82184	0	12	1	420	50	16	35	0	420	0	0	50	0	0	16	0	35
242	0.056	0.2	reef_noSynodus	"sp83"	0.60369	10	10	3	161	572	68	1215	69	14	78	549	23	24	22	22	21	1194
242	0.056	0.2	reef_noSynodus	"sp190"	0.68424	3	14	2	108	226	62	930	15	57	36	189	37	2	6	54	1	929
242	0.056	0.2	reef_noSynodus	"sp240"	0.60718	7	11	3	122	440	56	1232	45	18	59	410	30	13	18	25	8	1224
242	0.056	0.2	reef_noSynodus	"sp152"	0.56659	53	4	3	467	446	298	1627	389	6	72	446	0	152	140	6	1226	401
242	0.056	0.2	reef_noSynodus	"sp93"	0.59751	13	18	3	268	784	153	1430	59	27	182	690	94	42	52	59	36	1394
242	0.056	0.2	reef_noSynodus	"sp76"	0.57628	3	10	3	76	299	36	1205	44	14	18	276	23	2	12	22	1	1204
242	0.056	0.2	reef_noSynodus	"sp17"	0.71257	3	20	2	135	298	53	1020	0	77	58	158	140	1	2	50	2	1018
242	0.056	0.2	reef_noSynodus	"sp221"	0.73699	1	29	2	518	389	64	210	0	498	20	38	351	0	9	55	0	210
242	0.056	0.2	reef_noSynodus	"sp219"	0.5434	42	1	3	1034	188	315	712	1029	0	5	188	0	278	37	0	583	129
242	0.056	0.2	reef_noSynodus	"sp188"	0.61231	10	14	3	161	573	122	1336	65	18	78	526	47	16	62	44	29	1307
242	0.056	0.2	reef_noSynodus	"sp179"	0.64668	15	77	2	1679	3037	483	400	17	793	869	262	2775	46	286	151	59	341
242	0.056	0.2	reef_noSynodus	"sp67"	0.57391	2	12	3	58	238	42	1307	30	17	11	200	38	1	13	28	0	1307
242	0.056	0.2	reef_noSynodus	"sp108"	0.60669	3	13	3	52	237	52	1287	16	9	27	197	40	2	12	38	1	1286
242	0.056	0.2	reef_noSynodus	"sp235"	0.59909	5	8	3	78	326	34	618	38	5	35	319	7	8	5	21	2	616
242	0.056	0.2	reef_noSynodus	"sp27"	0.71244	3	65	2	788	1792	449	663	0	639	149	114	1678	1	46	402	2	661
242	0.056	0.2	reef_noSynodus	"sp165"	0.71179	3	16	2	112	275	64	987	0	70	42	212	63	1	6	57	2	985
242	0.056	0.2	reef_noSynodus	"sp56"	0.6632	1	12	3	60	150	19	1075	1	47	12	103	47	0	0	19	0	1075
242	0.056	0.2	reef_noSynodus	"sp36"	0.64305	15	17	2	287	676	116	1468	30	22	235	598	78	38	20	58	67	1401
242	0.056	0.2	reef_noSynodus	"sp131"	0.60377	8	4	3	77	394	22	544	41	7	29	394	0	13	3	6	15	529
242	0.056	0.2	reef_noSynodus	"sp15"	0.59007	9	3	3	93	498	30	515	66	3	24	498	0	24	3	3	12	503
242	0.056	0.2	reef_noSynodus	"sp148"	0.73763	2	12	2	43	152	30	1252	0	21	22	114	38	0	2	28	1	1251
242	0.056	0.2	reef_noSynodus	"sp116"	0.57459	2	14	3	90	246	59	1086	30	50	10	195	51	1	18	40	0	1086
242	0.056	0.2	reef_noSynodus	"sp5"	0.65819	4	19	2	137	352	92	1363	27	47	63	255	97	5	13	74	1	1362
242	0.056	0.2	reef_noSynodus	"sp125"	0.73766	1	45	2	622	930	107	380	0	584	38	40	890	0	7	100	0	380
242	0.056	0.2	reef_noSynodus	"sp100"	0.60072	10	14	3	189	594	99	1316	70	21	98	539	55	21	42	36	24	1292
242	0.056	0.2	reef_noSynodus	"sp205"	0.66604	1	11	3	16	125	33	753	1	6	9	101	24	0	2	31	0	753
242	0.056	0.2	reef_noSynodus	"sp184"	0.61279	13	17	3	269	755	141	1379	58	35	176	674	81	41	45	55	37	1342
242	0.056	0.2	reef_noSynodus	"sp176"	0.63069	5	11	3	115	318	32	974	19	46	50	286	32	4	5	23	6	968
242	0.056	0.2	reef_noSynodus	"sp229"	0.60565	4	13	3	51	182	74	1285	25	9	17	143	39	0	35	39	6	1279
242	0.056	0.2	reef_noSynodus	"sp211"	0.73946	1	16	2	47	132	57	953	0	31	16	69	63	0	0	57	0	953
242	0.056	0.2	reef_noSynodus	"sp24"	0.61537	17	4	2	147	738	60	593	74	8	65	738	0	51	3	6	85	508
242	0.056	0.2	reef_noSynodus	"sp48"	0.602	22	15	3	298	382	264	1451	155	17	126	321	61	16	204	44	215	1236
242	0.056	0.2	reef_noSynodus	"sp138"	0.5687	25	5	3	225	478	140	772	161	7	57	478	0	62	68	10	238	534
242	0.056	0.2	reef_noSynodus	"sp82"	0.63884	17	82	2	1548	3140	866	753	19	526	1003	257	2883	37	391	438	99	654
242	0.056	0.2	reef_noSynodus	"sp196"	0.54148	39	6	3	612	269	262	1058	496	0	116	265	4	133	118	11	608	450
242	0.056	0.2	reef_noSynodus	"sp212"	0.73571	1	22	2	56	221	79	1552	0	34	22	69	152	0	0	79	0	1552
242	0.056	0.2	reef_noSynodus	"sp10"	0.63609	8	4	2	80	355	20	569	47	4	29	355	0	11	3	6	17	552
242	0.056	0.2	reef_noSynodus	"sp232"	0.5553	25	7	3	287	334	146	837	200	14	73	330	4	27	102	17	273	564
242	0.056	0.2	reef_noSynodus	"sp77"	0.60332	9	10	3	143	639	69	1205	60	14	69	616	23	26	21	22	10	1195
242	0.056	0.2	reef_noSynodus	"sp47"	0.73768	2	1	2	6	116	0	192	0	4	2	116	0	0	0	0	1	191
242	0.056	0.2	reef_noSynodus	"sp66"	0.62117	4	9	2	69	287	36	1103	32	13	24	270	17	5	12	19	1	1102
242	0.056	0.2	reef_noSynodus	"sp220"	0.65228	3	9	2	179	223	27	392	18	151	10	195	28	2	17	8	1	391
242	0.056	0.2	reef_noSynodus	"sp19"	0.50645	1	8	4	38	23	7	913	3	28	7	1	22	0	1	6	0	913
242	0.056	0.2	reef_noSynodus	"sp81"	0.55114	167	0	2	1176	80	1535	12326	1176	0	0	80	0	1535	0	0	12326	0
242	0.056	0.2	reef_noSynodus	"sp178"	0.62052	2	13	3	25	161	52	1302	2	9	14	122	39	1	12	39	0	1302
242	0.056	0.2	reef_noSynodus	"sp57"	0.66397	1	14	3	36	158	36	1393	1	21	14	103	55	0	0	36	0	1393
242	0.056	0.2	reef_noSynodus	"sp192"	0.62769	14	15	2	252	694	115	969	43	26	183	643	51	34	27	54	57	912
242	0.056	0.2	reef_noSynodus	"sp199"	0.56074	1	11	3	38	130	31	1252	17	16	5	100	30	0	6	25	0	1252
242	0.056	0.2	reef_noSynodus	"sp37"	0.65095	4	4	2	33	262	9	514	9	8	16	262	0	3	0	6	3	511
242	0.056	0.2	reef_noSynodus	"sp122"	0.60495	8	11	3	149	416	47	1017	55	39	55	369	47	6	33	8	22	995
242	0.056	0.2	reef_noSynodus	"sp155"	0.56784	4	11	3	102	344	42	1248	55	16	31	314	30	4	13	25	2	1246
242	0.056	0.2	reef_noSynodus	"sp239"	0.62682	6	7	3	57	180	39	609	30	4	23	179	1	0	19	20	15	594
242	0.056	0.2	reef_noSynodus	"sp130"	0.59019	7	8	3	139	490	40	829	64	33	42	474	16	14	14	12	7	822
242	0.056	0.2	reef_noSynodus	"sp115"	0.59941	9	15	3	192	622	109	1368	66	22	104	573	49	22	31	56	14	1354
242	0.056	0.2	reef_noSynodus	"sp4"	0.62394	6	3	2	67	276	11	513	48	3	16	276	0	6	2	3	9	504
242	0.056	0.2	reef_noSynodus	"sp171"	0.66997	7	16	2	173	427	71	876	13	59	101	356	71	11	11	49	10	866
242	0.056	0.2	reef_noSynodus	"sp149"	0.60768	15	12	3	230	794	110	1283	61	24	145	756	38	47	35	28	58	1225
242	0.056	0.2	reef_noSynodus	"sp101"	0.60961	13	11	3	202	717	84	971	53	44	105	671	46	37	38	9	41	930
242	0.056	0.2	reef_noSynodus	"sp185"	0.64122	6	2	2	46	154	8	32	21	16	9	153	1	5	3	0	10	22
242	0.056	0.2	reef_noSynodus	"sp228"	0.69217	4	18	2	459	272	80	124	1	428	30	155	117	2	42	36	4	120
242	0.056	0.2	reef_noSynodus	"sp204"	0.63991	15	23	2	491	751	171	271	22	220	249	525	226	48	96	27	57	214
242	0.056	0.2	reef_noSynodus	"sp213"	0.6994	2	15	2	61	149	53	850	1	30	30	97	52	0	0	53	1	849
242	0.056	0.2	reef_noSynodus	"sp200"	0.56356	3	3	3	63	251	7	232	42	15	6	250	1	2	3	2	1	231
242	0.056	0.2	reef_noSynodus	"sp61"	0.59383	5	3	3	59	363	13	506	43	3	13	363	0	8	2	3	2	504
242	0.056	0.2	reef_noSynodus	"sp29"	0.59087	6	3	3	43	143	9	515	28	3	12	143	0	0	6	3	15	500
242	0.056	0.2	reef_noSynodus	"sp74"	0.59202	21	5	3	185	434	93	716	139	6	40	434	0	18	65	10	192	524
242	0.056	0.2	reef_noSynodus	"sp11"	0.64366	3	4	2	35	187	9	555	20	4	11	187	0	2	1	6	1	554
242	0.056	0.2	reef_noSynodus	"sp50"	0.6488	9	3	2	55	393	21	524	26	3	26	393	0	17	1	3	19	505
242	0.056	0.2	reef_noSynodus	"sp233"	0.6986	2	19	2	405	286	57	171	1	387	17	151	135	0	21	36	1	170
242	0.056	0.2	reef_noSynodus	"sp46"	0.5557	192	4	3	1495	241	1487	17223	1064	0	431	240	1	1145	337	5	17191	32
242	0.056	0.2	reef_noSynodus	"sp153"	0.59211	30	5	3	268	386	118	916	218	6	44	386	0	2	106	10	433	483
242	0.056	0.2	reef_noSynodus	"sp198"	0.56741	3	4	3	54	248	13	544	42	5	7	248	0	2	5	6	1	543
242	0.056	0.2	reef_noSynodus	"sp163"	0.62069	2	15	3	30	178	62	1219	2	11	17	121	57	1	13	48	0	1219
242	0.056	0.2	reef_noSynodus	"sp69"	0.71251	3	3	2	28	221	1	145	0	19	9	218	3	1	0	0	2	143
242	0.056	0.2	reef_noSynodus	"sp223"	0.64357	14	11	2	208	665	77	1079	34	41	133	628	37	38	21	18	53	1026
242	0.056	0.2	reef_noSynodus	"sp18"	0.56166	3	8	3	81	176	19	904	41	28	12	154	22	1	12	6	2	902
242	0.056	0.2	reef_noSynodus	"sp26"	0.81905	0	70	1	1000	2240	175	283	0	1000	0	0	2240	0	0	175	0	283
242	0.056	0.2	reef_noSynodus	"sp123"	0.61136	9	11	3	153	451	56	1062	54	37	62	407	44	8	37	11	28	1034
242	0.056	0.2	reef_noSynodus	"sp88"	0.53605	2	14	4	47	66	53	1362	16	20	11	11	55	0	17	36	1	1361
242	0.056	0.2	reef_noSynodus	"sp143"	0.58501	2	3	4	8	46	5	355	4	0	4	46	0	0	2	3	1	354
242	0.056	0.2	reef_noSynodus	"sp191"	0.73647	1	20	2	48	187	72	1434	0	28	20	69	118	0	0	72	0	1434
242	0.056	0.2	reef_noSynodus	"sp170"	0.60985	4	2	3	49	291	6	206	32	11	6	290	1	4	2	0	2	204
242	0.056	0.2	reef_noSynodus	"sp238"	0.56578	10	6	3	94	132	68	601	78	4	12	131	1	6	48	14	39	562
242	0.056	0.2	reef_noSynodus	"sp58"	0.66429	1	13	3	34	148	33	1345	1	21	12	102	46	0	1	32	0	1345
242	0.056	0.2	reef_noSynodus	"sp89"	0.60855	7	5	3	51	181	42	573	40	7	4	180	1	2	31	9	19	554
242	0.056	0.2	reef_noSynodus	"sp133"	0.61509	9	3	2	82	428	25	520	55	3	24	428	0	19	3	3	17	503
242	0.056	0.2	reef_noSynodus	"sp203"	0.65388	3	9	2	167	203	20	354	15	134	18	175	28	3	9	8	0	354
242	0.056	0.2	reef_noSynodus	"sp139"	0.56112	46	5	3	374	653	275	1372	286	7	81	653	0	116	149	10	919	453
242	0.056	0.2	reef_noSynodus	"sp95"	0.58659	2	10	3	56	155	37	721	20	21	15	141	14	1	5	31	0	721
242	0.056	0.2	reef_noSynodus	"sp154"	0.56885	3	11	3	73	208	35	1252	32	16	25	178	30	2	8	25	1	1251
242	0.056	0.2	reef_noSynodus	"sp60"	0.65299	14	109	2	1682	5429	1016	925	3	454	1225	224	5205	34	301	681	57	868
242	0.056	0.2	reef_noSynodus	"sp80"	0.56838	2	5	3	33	24	17	518	25	6	2	23	1	0	8	9	1	517
242	0.056	0.2	reef_noSynodus	"sp230"	0.81896	0	30	1	299	395	40	211	0	299	0	0	395	0	0	40	0	211
242	0.056	0.2	reef_noSynodus	"sp51"	0.63758	5	10	2	102	262	31	1086	29	25	48	240	22	6	2	23	4	1082
242	0.056	0.2	reef_noSynodus	"sp186"	0.56346	101	5	3	780	1025	428	5187	520	0	260	1024	1	174	245	9	4876	311
242	0.056	0.2	reef_noSynodus	"sp75"	0.57458	66	5	3	459	815	490	2254	320	6	133	815	0	283	197	10	1862	392
242	0.056	0.2	reef_noSynodus	"sp12"	0.61515	7	9	3	128	507	38	924	42	35	51	485	22	12	12	14	9	915
242	0.056	0.2	reef_noSynodus	"sp193"	0.73658	1	15	2	41	120	54	939	0	26	15	69	51	0	0	54	0	939
242	0.056	0.2	reef_noSynodus	"sp222"	0.59642	2	21	3	130	256	80	940	18	83	29	112	144	1	13	66	0	940
242	0.056	0.2	reef_noSynodus	"sp144"	0.64387	8	12	2	131	501	57	1263	27	21	83	463	38	16	13	28	12	1251
242	0.056	0.2	reef_noSynodus	"sp9"	0.5995	7	6	3	75	289	36	629	45	7	23	288	1	3	19	14	18	611
242	0.056	0.2	reef_noSynodus	"sp32"	0.59639	6	4	3	80	395	19	513	51	8	21	395	0	10	3	6	5	508
242	0.056	0.2	reef_noSynodus	"sp96"	0.60343	16	11	3	237	788	108	786	60	22	155	768	20	52	21	35	68	718
242	0.056	0.2	reef_noSynodus	"sp45"	0.55951	15	2	2	177	249	42	270	175	0	2	249	0	13	28	1	92	178
242	0.056	0.2	reef_noSynodus	"sp68"	0.64433	7	40	2	623	845	172	369	18	422	183	133	712	7	97	68	14	355
242	0.056	0.2	reef_noSynodus	"sp21"	0.65491	10	9	2	177	380	69	85	7	124	46	355	25	14	44	11	31	54
242	0.056	0.2	reef_noSynodus	"sp120"	0.60334	8	10	3	137	406	47	998	55	35	47	369	37	6	33	8	22	976
242	0.056	0.2	reef_noSynodus	"sp35"	0.66141	6	4	2	45	171	12	564	18	4	23	171	0	5	1	6	10	554
242	0.056	0.2	reef_noSynodus	"sp173"	0.61992	5	10	3	83	420	40	1208	30	14	39	397	23	7	11	22	3	1205
242	0.056	0.2	reef_noSynodus	"sp132"	0.6158	15	3	2	102	790	59	555	57	3	42	790	0	53	3	3	52	503
242	0.056	0.2	reef_noSynodus	"sp113"	0.65821	3	5	2	42	119	10	551	14	14	14	116	3	2	1	7	1	550
242	0.056	0.2	reef_noSynodus	"sp142"	0.57735	15	4	3	134	506	76	562	90	5	39	506	0	49	21	6	56	506
242	0.056	0.2	reef_noSynodus	"sp214"	0.70999	3	15	2	76	178	53	852	1	30	45	126	52	0	0	53	3	849
242	0.056	0.2	reef_noSynodus	"sp6"	0.73651	2	23	2	88	270	99	1477	0	44	44	114	156	0	2	97	1	1476
242	0.056	0.2	reef_noSynodus	"sp59"	0.68295	5	7	2	98	326	16	281	3	63	32	313	13	5	3	8	5	276
242	0.056	0.2	reef_noSynodus	"sp103"	0.59293	9	12	3	167	510	72	1245	65	19	83	472	38	19	25	28	17	1228
242	0.056	0.2	reef_noSynodus	"sp202"	0.57884	4	10	3	99	245	29	961	43	36	20	207	38	2	20	7	4	957
242	0.056	0.2	reef_noSynodus	"sp128"	0.73842	1	3	2	6	69	3	506	0	3	3	69	0	0	0	3	0	506
242	0.056	0.2	reef_noSynodus	"sp187"	0.57685	8	10	3	139	275	53	1213	70	14	55	252	23	6	25	22	22	1191
242	0.056	0.2	reef_noSynodus	"sp53"	0.60638	6	10	3	121	383	41	1081	44	25	52	361	22	10	8	23	5	1076
242	0.056	0.4	reef_noSynodus	"sp63"	0.74169	0	48	1	979	908	220	347	0	979	0	0	908	0	0	220	0	347
242	0.056	0.4	reef_noSynodus	"sp99"	0.53772	11	13	3	197	619	101	1300	71	21	105	572	47	32	38	31	23	1277
242	0.056	0.4	reef_noSynodus	"sp129"	0.54557	4	3	3	78	258	7	239	35	32	11	258	0	3	1	3	3	236
242	0.056	0.4	reef_noSynodus	"sp97"	0.54334	12	10	3	200	629	79	744	75	21	104	615	14	32	16	31	34	710
242	0.056	0.4	reef_noSynodus	"sp201"	0.53858	9	6	3	88	353	44	585	49	12	27	349	4	6	27	11	30	555
242	0.056	0.4	reef_noSynodus	"sp52"	0.56572	5	10	2	103	291	35	1082	35	25	43	269	22	5	7	23	5	1077
242	0.056	0.4	reef_noSynodus	"sp111"	0.53247	10	10	3	134	614	81	1159	56	14	64	591	23	23	36	22	22	1137
242	0.056	0.4	reef_noSynodus	"sp225"	0.57442	15	15	2	254	840	142	1420	42	22	190	784	56	58	35	49	47	1373
242	0.056	0.4	reef_noSynodus	"sp72"	0.50722	7	3	3	71	152	17	374	56	3	12	152	0	5	9	3	16	358
242	0.056	0.4	reef_noSynodus	"sp13"	0.62655	4	55	2	917	1471	253	311	1	778	138	155	1316	2	82	169	4	307
242	0.056	0.4	reef_noSynodus	"sp151"	0.47316	2	4	4	23	19	13	549	18	4	1	19	0	0	7	6	1	548
242	0.056	0.4	reef_noSynodus	"sp231"	0.58083	2	11	3	33	48	47	1099	6	19	8	26	22	0	14	33	1	1098
242	0.056	0.4	reef_noSynodus	"sp34"	0.54148	11	4	3	122	596	37	535	73	8	41	596	0	28	3	6	27	508
242	0.056	0.4	reef_noSynodus	"sp162"	0.5525	7	5	2	87	398	28	536	53	4	30	396	2	15	5	8	6	530
242	0.056	0.4	reef_noSynodus	"sp8"	0.51	106	4	3	660	1104	520	5508	474	2	184	1104	0	274	240	6	5291	217
242	0.056	0.4	reef_noSynodus	"sp44"	0.51422	20	4	3	143	286	52	512	104	0	39	285	1	6	41	5	184	328
242	0.056	0.4	reef_noSynodus	"sp145"	0.667	1	104	2	1368	4903	500	243	0	1297	71	14	4889	0	33	467	0	243
242	0.056	0.4	reef_noSynodus	"sp209"	0.64496	3	22	2	340	402	48	326	0	288	52	204	198	1	14	33	2	324
242	0.056	0.4	reef_noSynodus	"sp20"	0.56869	7	2	2	52	536	20	358	37	3	12	536	0	17	2	1	4	354
242	0.056	0.4	reef_noSynodus	"sp135"	0.49846	13	12	3	144	290	162	1257	85	18	41	253	37	18	115	29	60	1197
242	0.056	0.4	reef_noSynodus	"sp160"	0.52519	9	7	3	108	543	59	648	55	12	41	539	4	20	22	17	16	632
242	0.056	0.4	reef_noSynodus	"sp121"	0.54812	6	10	3	109	268	41	991	46	35	28	231	37	1	32	8	14	977
242	0.056	0.4	reef_noSynodus	"sp104"	0.56294	2	20	3	71	290	79	1482	15	20	36	174	116	1	4	74	0	1482
242	0.056	0.4	reef_noSynodus	"sp7"	0.64928	4	18	2	130	339	62	1241	0	62	68	243	96	1	4	57	5	1236
242	0.056	0.4	reef_noSynodus	"sp112"	0.57862	11	12	2	180	507	67	1250	37	20	123	481	26	18	9	40	37	1213
242	0.056	0.4	reef_noSynodus	"sp1"	0.55769	7	12	2	126	392	65	1267	40	18	68	362	30	13	16	36	8	1259
242	0.056	0.4	reef_noSynodus	"sp172"	0.55684	3	10	3	60	275	33	1083	19	16	25	255	20	3	5	25	0	1083
242	0.056	0.4	reef_noSynodus	"sp215"	0.56878	16	11	2	228	869	108	983	42	43	143	830	39	59	33	16	61	922
242	0.056	0.4	reef_noSynodus	"sp180"	0.59569	8	3	2	45	291	14	523	19	3	23	291	0	10	1	3	18	505
242	0.056	0.4	reef_noSynodus	"sp87"	0.60061	1	8	3	37	125	6	914	1	28	8	103	22	0	0	6	0	914
242	0.056	0.4	reef_noSynodus	"sp168"	0.55911	4	9	3	92	346	19	922	30	34	28	317	29	4	8	7	2	920
242	0.056	0.4	reef_noSynodus	"sp90"	0.55291	11	24	3	297	800	186	1499	48	31	218	632	168	32	46	108	23	1476
242	0.056	0.4	reef_noSynodus	"sp38"	0.56785	17	4	2	114	818	75	512	44	12	58	813	5	64	10	1	72	440
242	0.056	0.4	reef_noSynodus	"sp14"	0.64601	3	22	2	143	330	62	1145	0	79	64	158	172	1	2	59	2	1143
242	0.056	0.4	reef_noSynodus	"sp43"	0.49553	153	2	3	1334	122	1287	10548	1214	0	120	122	0	1100	186	1	10528	20
242	0.056	0.4	reef_noSynodus	"sp62"	0.54246	16	7	3	171	502	60	563	83	2	86	496	6	19	26	15	101	462
242	0.056	0.4	reef_noSynodus	"sp224"	0.5767	14	11	2	207	746	93	1063	33	41	133	709	37	54	21	18	37	1026
242	0.056	0.4	reef_noSynodus	"sp236"	0.56216	7	7	3	78	295	27	591	30	7	41	289	6	4	8	15	17	574
242	0.056	0.4	reef_noSynodus	"sp189"	0.60192	1	17	3	320	191	48	374	1	310	9	95	96	0	8	40	0	374
