"Network" "S" "C" "Disturbance" "Motif" "Motif_slope"
"18" "50" "0.02" "0" "Chain" "-0.00562231773444716"
"18" "50" "0.02" "0" "Apparent" "-0.251529840135888"
"18" "50" "0.02" "0" "Direct" "0.431950029858664"
"18" "50" "0.02" "0.2" "Omnivory" "-0.118875227950925"
"18" "50" "0.02" "0.2" "Chain" "-0.00222185897989658"
"18" "50" "0.02" "0.2" "Apparent" "-0.171146765256063"
"18" "50" "0.02" "0.2" "Direct" "0.386534388135885"
"18" "50" "0.02" "0.4" "Omnivory" "-0.204632970440074"
"18" "50" "0.02" "0.4" "Chain" "-0.030011665096562"
"18" "50" "0.02" "0.4" "Apparent" "-0.0950482902072129"
"18" "50" "0.02" "0.4" "Direct" "0.371528061553478"
"18" "50" "0.02" "0.6" "Omnivory" "-0.270454905312037"
"18" "50" "0.02" "0.6" "Chain" "-0.083914452788391"
"18" "50" "0.02" "0.6" "Apparent" "-0.0209794541209926"
"18" "50" "0.02" "0.6" "Direct" "0.379947756071236"
"18" "50" "0.02" "0.8" "Omnivory" "-0.31992162855127"
"18" "50" "0.02" "0.8" "Chain" "-0.152892004580782"
"18" "50" "0.02" "0.8" "Apparent" "0.0543458577854379"
"18" "50" "0.02" "0.8" "Direct" "0.392732753144311"
"18" "50" "0.02" "1" "Omnivory" "-0.370082424229499"
"18" "50" "0.02" "1" "Chain" "-0.228166099149826"
"18" "50" "0.02" "1" "Apparent" "0.130816690609232"
"18" "50" "0.02" "1" "Direct" "0.410927469911643"
"19" "50" "0.02" "0" "Omnivory" "-0.492042472681705"
"19" "50" "0.02" "0" "Chain" "0.116315546103489"
"19" "50" "0.02" "0" "Apparent" "-0.14417817772105"
"19" "50" "0.02" "0" "Direct" "0.523646212450485"
"19" "50" "0.02" "0.2" "Omnivory" "-0.550488430215877"
"19" "50" "0.02" "0.2" "Chain" "0.103439322649895"
"19" "50" "0.02" "0.2" "Apparent" "-0.0801287625782424"
"19" "50" "0.02" "0.2" "Direct" "0.469602720908001"
"19" "50" "0.02" "0.4" "Omnivory" "-0.566994683233242"
"19" "50" "0.02" "0.4" "Chain" "0.0409711587824993"
"19" "50" "0.02" "0.4" "Apparent" "-0.00354164968515521"
"19" "50" "0.02" "0.4" "Direct" "0.42666376812219"
"19" "50" "0.02" "0.6" "Omnivory" "-0.557242084120763"
"19" "50" "0.02" "0.6" "Chain" "-0.063363027192491"
"19" "50" "0.02" "0.6" "Apparent" "0.0873977088490223"
"19" "50" "0.02" "0.6" "Direct" "0.394615413573504"
"19" "50" "0.02" "0.8" "Omnivory" "-0.537138871411451"
"19" "50" "0.02" "0.8" "Chain" "-0.189003313502372"
"19" "50" "0.02" "0.8" "Apparent" "0.182321875687246"
"19" "50" "0.02" "0.8" "Direct" "0.3759951345743"
"19" "50" "0.02" "1" "Omnivory" "-0.519684646515356"
"19" "50" "0.02" "1" "Chain" "-0.325623617973041"
"19" "50" "0.02" "1" "Apparent" "0.289704611118212"
"19" "50" "0.02" "1" "Direct" "0.349742515167155"
"20" "50" "0.02" "0" "Omnivory" "-0.336256258218483"
"20" "50" "0.02" "0" "Chain" "0.202049401140579"
"20" "50" "0.02" "0" "Apparent" "-0.0289245534652187"
"20" "50" "0.02" "0" "Direct" "0.0323842582716804"
"20" "50" "0.02" "0.2" "Omnivory" "-0.430994567581502"
"20" "50" "0.02" "0.2" "Chain" "0.175523754811407"
"20" "50" "0.02" "0.2" "Apparent" "0.0262911833260638"
"20" "50" "0.02" "0.2" "Direct" "0.0363446211504393"
"20" "50" "0.02" "0.4" "Omnivory" "-0.458674266593687"
"20" "50" "0.02" "0.4" "Chain" "0.100915848311625"
"20" "50" "0.02" "0.4" "Apparent" "0.0741435616599305"
"20" "50" "0.02" "0.4" "Direct" "0.0629980226846425"
"20" "50" "0.02" "0.6" "Omnivory" "-0.446784691904692"
"20" "50" "0.02" "0.6" "Chain" "0.00165962630524241"
"20" "50" "0.02" "0.6" "Apparent" "0.104468033745896"
"20" "50" "0.02" "0.6" "Direct" "0.119936397997668"
"20" "50" "0.02" "0.8" "Omnivory" "-0.413552004349743"
"20" "50" "0.02" "0.8" "Chain" "-0.111187706883132"
"20" "50" "0.02" "0.8" "Apparent" "0.131382288456227"
"20" "50" "0.02" "0.8" "Direct" "0.183858292757577"
"20" "50" "0.02" "1" "Omnivory" "-0.374186409993073"
"20" "50" "0.02" "1" "Chain" "-0.232960575652745"
"20" "50" "0.02" "1" "Apparent" "0.160857845788898"
"20" "50" "0.02" "1" "Direct" "0.248585217533398"
"21" "50" "0.02" "0" "Omnivory" "-0.184355326317408"
"21" "50" "0.02" "0" "Chain" "0.0170537170073436"
"21" "50" "0.02" "0" "Apparent" "-0.186964333542501"
"21" "50" "0.02" "0" "Direct" "0.40101972794941"
"21" "50" "0.02" "0.2" "Omnivory" "-0.290931978884607"
"21" "50" "0.02" "0.2" "Chain" "-0.00608536820518941"
"21" "50" "0.02" "0.2" "Apparent" "-0.0917524263179444"
"21" "50" "0.02" "0.2" "Direct" "0.347626461709242"
"21" "50" "0.02" "0.4" "Omnivory" "-0.361333630256461"
"21" "50" "0.02" "0.4" "Chain" "-0.0620550577564588"
"21" "50" "0.02" "0.4" "Apparent" "-0.0105363945580726"
"21" "50" "0.02" "0.4" "Direct" "0.331197079395447"
"21" "50" "0.02" "0.6" "Omnivory" "-0.37074782461528"
"21" "50" "0.02" "0.6" "Chain" "-0.137463422309288"
"21" "50" "0.02" "0.6" "Apparent" "0.0438626783397146"
"21" "50" "0.02" "0.6" "Direct" "0.338210447636536"
"21" "50" "0.02" "0.8" "Omnivory" "-0.365666226655663"
"21" "50" "0.02" "0.8" "Chain" "-0.222451955644614"
"21" "50" "0.02" "0.8" "Apparent" "0.0931754259846461"
"21" "50" "0.02" "0.8" "Direct" "0.353478028490549"
"21" "50" "0.02" "1" "Omnivory" "-0.358860023938667"
"21" "50" "0.02" "1" "Chain" "-0.317168089145515"
"21" "50" "0.02" "1" "Apparent" "0.138231672924102"
"21" "50" "0.02" "1" "Direct" "0.383096942690008"
"22" "50" "0.02" "0" "Omnivory" "-0.0306106967261116"
"22" "50" "0.02" "0" "Chain" "-0.00226513287390882"
"22" "50" "0.02" "0" "Apparent" "-0.191726644446339"
"22" "50" "0.02" "0" "Direct" "0.322436992952705"
"22" "50" "0.02" "0.2" "Omnivory" "-0.136183447686248"
"22" "50" "0.02" "0.2" "Chain" "-0.0299598994004638"
"22" "50" "0.02" "0.2" "Apparent" "-0.0922924856634899"
"22" "50" "0.02" "0.2" "Direct" "0.270262433166132"
"22" "50" "0.02" "0.4" "Omnivory" "-0.207789611275004"
"22" "50" "0.02" "0.4" "Chain" "-0.0940231070910175"
"22" "50" "0.02" "0.4" "Apparent" "-0.0136323057304669"
"22" "50" "0.02" "0.4" "Direct" "0.272746178080226"
"22" "50" "0.02" "0.6" "Omnivory" "-0.256011799477088"
"22" "50" "0.02" "0.6" "Chain" "-0.178230488043003"
"22" "50" "0.02" "0.6" "Apparent" "0.0625851443209725"
"22" "50" "0.02" "0.6" "Direct" "0.28728467604064"
"22" "50" "0.02" "0.8" "Omnivory" "-0.28597934109034"
"22" "50" "0.02" "0.8" "Chain" "-0.273251960547593"
"22" "50" "0.02" "0.8" "Apparent" "0.1281046023341"
"22" "50" "0.02" "0.8" "Direct" "0.317536089955409"
"22" "50" "0.02" "1" "Omnivory" "-0.305228456688606"
"22" "50" "0.02" "1" "Chain" "-0.387053598118328"
"22" "50" "0.02" "1" "Apparent" "0.185772864418466"
"22" "50" "0.02" "1" "Direct" "0.37167499952063"
"23" "50" "0.02" "0" "Omnivory" "-0.921065674156133"
"23" "50" "0.02" "0" "Chain" "0.386655867157345"
"23" "50" "0.02" "0" "Apparent" "-0.180845506643057"
"23" "50" "0.02" "0" "Direct" "0.428958181112834"
"23" "50" "0.02" "0.2" "Omnivory" "-0.90326272885447"
"23" "50" "0.02" "0.2" "Chain" "0.303445081317401"
"23" "50" "0.02" "0.2" "Apparent" "-0.106870304698297"
"23" "50" "0.02" "0.2" "Direct" "0.379244804077138"
"23" "50" "0.02" "0.4" "Omnivory" "-0.883279648726449"
"23" "50" "0.02" "0.4" "Chain" "0.192819666891829"
"23" "50" "0.02" "0.4" "Apparent" "-0.0342265543044079"
"23" "50" "0.02" "0.4" "Direct" "0.370270148138359"
"23" "50" "0.02" "0.6" "Omnivory" "-0.843041212351449"
"23" "50" "0.02" "0.6" "Chain" "0.0675820367255291"
"23" "50" "0.02" "0.6" "Apparent" "0.0273255937374701"
"23" "50" "0.02" "0.6" "Direct" "0.391051360854702"
"23" "50" "0.02" "0.8" "Omnivory" "-0.796561143319882"
"23" "50" "0.02" "0.8" "Chain" "-0.0713394153850447"
"23" "50" "0.02" "0.8" "Apparent" "0.0859023791125047"
"23" "50" "0.02" "0.8" "Direct" "0.4324907543411"
"23" "50" "0.02" "1" "Omnivory" "-0.753242578421107"
"23" "50" "0.02" "1" "Chain" "-0.215384413367641"
"23" "50" "0.02" "1" "Apparent" "0.146102776345036"
"23" "50" "0.02" "1" "Direct" "0.477950637813244"
"24" "50" "0.02" "0" "Omnivory" "-0.0447815470515954"
"24" "50" "0.02" "0" "Chain" "0.0345097927574222"
"24" "50" "0.02" "0" "Apparent" "-0.215652856431685"
"24" "50" "0.02" "0" "Direct" "0.308823324315364"
"24" "50" "0.02" "0.2" "Omnivory" "-0.133698664849606"
"24" "50" "0.02" "0.2" "Chain" "0.0106969543951459"
"24" "50" "0.02" "0.2" "Apparent" "-0.14411145095221"
"24" "50" "0.02" "0.2" "Direct" "0.290448855947983"
"24" "50" "0.02" "0.4" "Omnivory" "-0.202533148399984"
"24" "50" "0.02" "0.4" "Chain" "-0.0434178787583161"
"24" "50" "0.02" "0.4" "Apparent" "-0.0684076930378304"
"24" "50" "0.02" "0.4" "Direct" "0.290021602072849"
"24" "50" "0.02" "0.6" "Omnivory" "-0.238664509801318"
"24" "50" "0.02" "0.6" "Chain" "-0.115748904030742"
"24" "50" "0.02" "0.6" "Apparent" "0.00568058036155338"
"24" "50" "0.02" "0.6" "Direct" "0.292111623421518"
"24" "50" "0.02" "0.8" "Omnivory" "-0.254378913934713"
"24" "50" "0.02" "0.8" "Chain" "-0.19854143621118"
"24" "50" "0.02" "0.8" "Apparent" "0.0699280567684699"
"24" "50" "0.02" "0.8" "Direct" "0.306745755395363"
"24" "50" "0.02" "1" "Omnivory" "-0.257920100703227"
"24" "50" "0.02" "1" "Chain" "-0.290885381833137"
"24" "50" "0.02" "1" "Apparent" "0.136851636114558"
"24" "50" "0.02" "1" "Direct" "0.318826715547826"
"25" "50" "0.06" "0" "Omnivory" "-0.340508331071448"
"25" "50" "0.06" "0" "Chain" "0.018914208097353"
"25" "50" "0.06" "0" "Apparent" "-0.085837531601895"
"25" "50" "0.06" "0" "Direct" "0.440580842534052"
"25" "50" "0.06" "0.2" "Omnivory" "-0.468499767683324"
"25" "50" "0.06" "0.2" "Chain" "-0.00598262224330487"
"25" "50" "0.06" "0.2" "Apparent" "0.0145665005434648"
"25" "50" "0.06" "0.2" "Direct" "0.386084766692688"
"25" "50" "0.06" "0.4" "Omnivory" "-0.496450232911935"
"25" "50" "0.06" "0.4" "Chain" "-0.06967040208512"
"25" "50" "0.06" "0.4" "Apparent" "0.0854383700669458"
"25" "50" "0.06" "0.4" "Direct" "0.359590887232602"
"25" "50" "0.06" "0.6" "Omnivory" "-0.495197313837547"
"25" "50" "0.06" "0.6" "Chain" "-0.15837919339072"
"25" "50" "0.06" "0.6" "Apparent" "0.152817027989306"
"25" "50" "0.06" "0.6" "Direct" "0.35048890854553"
"25" "50" "0.06" "0.8" "Omnivory" "-0.466449831392372"
"25" "50" "0.06" "0.8" "Chain" "-0.264958473435273"
"25" "50" "0.06" "0.8" "Apparent" "0.207962645929789"
"25" "50" "0.06" "0.8" "Direct" "0.365523399058759"
"25" "50" "0.06" "1" "Omnivory" "-0.434106553936675"
"25" "50" "0.06" "1" "Chain" "-0.384859199719572"
"25" "50" "0.06" "1" "Apparent" "0.266951625502699"
"25" "50" "0.06" "1" "Direct" "0.384584512117829"
"26" "50" "0.02" "0" "Omnivory" "-0.534859774485097"
"26" "50" "0.02" "0" "Chain" "-0.00289064342494769"
"26" "50" "0.02" "0" "Apparent" "-0.00146905672036887"
"26" "50" "0.02" "0" "Direct" "0.264302900562887"
"26" "50" "0.02" "0.2" "Omnivory" "-0.590398881320315"
"26" "50" "0.02" "0.2" "Chain" "-0.0010128943974507"
"26" "50" "0.02" "0.2" "Apparent" "0.0381416435620047"
"26" "50" "0.02" "0.2" "Direct" "0.227010507056961"
"26" "50" "0.02" "0.4" "Omnivory" "-0.614886320652642"
"26" "50" "0.02" "0.4" "Chain" "-0.04410992113367"
"26" "50" "0.02" "0.4" "Apparent" "0.083348764898835"
"26" "50" "0.02" "0.4" "Direct" "0.21547128086403"
"26" "50" "0.02" "0.6" "Omnivory" "-0.63898252589977"
"26" "50" "0.02" "0.6" "Chain" "-0.116724828210514"
"26" "50" "0.02" "0.6" "Apparent" "0.123835986045015"
"26" "50" "0.02" "0.6" "Direct" "0.242813678850446"
"26" "50" "0.02" "0.8" "Omnivory" "-0.657274000724123"
"26" "50" "0.02" "0.8" "Chain" "-0.210659880737393"
"26" "50" "0.02" "0.8" "Apparent" "0.169428726184272"
"26" "50" "0.02" "0.8" "Direct" "0.281394623387661"
"26" "50" "0.02" "1" "Omnivory" "-0.681563147904257"
"26" "50" "0.02" "1" "Chain" "-0.310391006875796"
"26" "50" "0.02" "1" "Apparent" "0.215838549429943"
"26" "50" "0.02" "1" "Direct" "0.325217380091365"
"27" "50" "0.02" "0" "Omnivory" "-0.57678846789739"
"27" "50" "0.02" "0" "Chain" "0.125853851618947"
"27" "50" "0.02" "0" "Apparent" "-0.062349562468904"
"27" "50" "0.02" "0" "Direct" "0.292572607145521"
"27" "50" "0.02" "0.2" "Omnivory" "-0.667554567037751"
"27" "50" "0.02" "0.2" "Chain" "0.118045111426087"
"27" "50" "0.02" "0.2" "Apparent" "-0.00527308143043278"
"27" "50" "0.02" "0.2" "Direct" "0.276248612983831"
"27" "50" "0.02" "0.4" "Omnivory" "-0.71044375776768"
"27" "50" "0.02" "0.4" "Chain" "0.0561305448686884"
"27" "50" "0.02" "0.4" "Apparent" "0.06604575272471"
"27" "50" "0.02" "0.4" "Direct" "0.269882342929367"
"27" "50" "0.02" "0.6" "Omnivory" "-0.69749864769284"
"27" "50" "0.02" "0.6" "Chain" "-0.0336943741541721"
"27" "50" "0.02" "0.6" "Apparent" "0.118910954588538"
"27" "50" "0.02" "0.6" "Direct" "0.284830300221467"
"27" "50" "0.02" "0.8" "Omnivory" "-0.676309264173148"
"27" "50" "0.02" "0.8" "Chain" "-0.152889216236569"
"27" "50" "0.02" "0.8" "Apparent" "0.189379800336936"
"27" "50" "0.02" "0.8" "Direct" "0.30205649669991"
"27" "50" "0.02" "1" "Omnivory" "-0.6441911339998"
"27" "50" "0.02" "1" "Chain" "-0.286179832356399"
"27" "50" "0.02" "1" "Apparent" "0.255270213771166"
"27" "50" "0.02" "1" "Direct" "0.331404951081278"
"28" "50" "0.02" "0" "Omnivory" "-0.187531611735148"
"28" "50" "0.02" "0" "Chain" "0.0317336220160441"
"28" "50" "0.02" "0" "Apparent" "-0.224640477037998"
"28" "50" "0.02" "0" "Direct" "0.407343965824827"
"28" "50" "0.02" "0.2" "Omnivory" "-0.28810979202008"
"28" "50" "0.02" "0.2" "Chain" "0.0343986727247259"
"28" "50" "0.02" "0.2" "Apparent" "-0.149351495696701"
"28" "50" "0.02" "0.2" "Direct" "0.349433278863751"
"28" "50" "0.02" "0.4" "Omnivory" "-0.362440350130813"
"28" "50" "0.02" "0.4" "Chain" "-0.00931532664282986"
"28" "50" "0.02" "0.4" "Apparent" "-0.0676792068303118"
"28" "50" "0.02" "0.4" "Direct" "0.323011909236269"
"28" "50" "0.02" "0.6" "Omnivory" "-0.414217689480005"
"28" "50" "0.02" "0.6" "Chain" "-0.0836858542255033"
"28" "50" "0.02" "0.6" "Apparent" "0.00620289111793366"
"28" "50" "0.02" "0.6" "Direct" "0.331367182536624"
"28" "50" "0.02" "0.8" "Omnivory" "-0.42975826161806"
"28" "50" "0.02" "0.8" "Chain" "-0.189152473667679"
"28" "50" "0.02" "0.8" "Apparent" "0.0766372382609272"
"28" "50" "0.02" "0.8" "Direct" "0.359026266812288"
"28" "50" "0.02" "1" "Omnivory" "-0.460852601580858"
"28" "50" "0.02" "1" "Chain" "-0.296084355070995"
"28" "50" "0.02" "1" "Apparent" "0.151899206101749"
"28" "50" "0.02" "1" "Direct" "0.387804173545794"
"29" "50" "0.02" "0" "Omnivory" "-0.0540519464790091"
"29" "50" "0.02" "0" "Chain" "0.0797394926860356"
"29" "50" "0.02" "0" "Apparent" "-0.31064398336631"
"29" "50" "0.02" "0" "Direct" "0.405644541939588"
"29" "50" "0.02" "0.2" "Omnivory" "-0.166752887852331"
"29" "50" "0.02" "0.2" "Chain" "0.0623534638952445"
"29" "50" "0.02" "0.2" "Apparent" "-0.227772249756261"
"29" "50" "0.02" "0.2" "Direct" "0.391150964221863"
"29" "50" "0.02" "0.4" "Omnivory" "-0.268516576197705"
"29" "50" "0.02" "0.4" "Chain" "-0.00341577228497785"
"29" "50" "0.02" "0.4" "Apparent" "-0.133586449491165"
"29" "50" "0.02" "0.4" "Direct" "0.406121942530963"
"29" "50" "0.02" "0.6" "Omnivory" "-0.321001728018931"
"29" "50" "0.02" "0.6" "Chain" "-0.100897034937555"
"29" "50" "0.02" "0.6" "Apparent" "-0.0439883547793572"
"29" "50" "0.02" "0.6" "Direct" "0.423540243663545"
"29" "50" "0.02" "0.8" "Omnivory" "-0.356835972668987"
"29" "50" "0.02" "0.8" "Chain" "-0.227964181192829"
"29" "50" "0.02" "0.8" "Apparent" "0.0480520740334978"
"29" "50" "0.02" "0.8" "Direct" "0.455264403258473"
"29" "50" "0.02" "1" "Omnivory" "-0.383328454597886"
"29" "50" "0.02" "1" "Chain" "-0.369292830227953"
"29" "50" "0.02" "1" "Apparent" "0.146529070524372"
"29" "50" "0.02" "1" "Direct" "0.482104741621939"
"30" "50" "0.02" "0" "Omnivory" "0.354263614118082"
"30" "50" "0.02" "0" "Chain" "0.0291881551144606"
"30" "50" "0.02" "0" "Apparent" "-0.316311253795069"
"30" "50" "0.02" "0" "Direct" "0.212618573511157"
"30" "50" "0.02" "0.2" "Omnivory" "0.204920432173895"
"30" "50" "0.02" "0.2" "Chain" "0.0102485184456575"
"30" "50" "0.02" "0.2" "Apparent" "-0.22181792035775"
"30" "50" "0.02" "0.2" "Direct" "0.195600930430611"
"30" "50" "0.02" "0.4" "Omnivory" "0.0682668613206707"
"30" "50" "0.02" "0.4" "Chain" "-0.0325432801157569"
"30" "50" "0.02" "0.4" "Apparent" "-0.120346998937256"
"30" "50" "0.02" "0.4" "Direct" "0.193612943179496"
"30" "50" "0.02" "0.6" "Omnivory" "-0.0597830592968913"
"30" "50" "0.02" "0.6" "Chain" "-0.0917185405931264"
"30" "50" "0.02" "0.6" "Apparent" "-0.0211631940509501"
"30" "50" "0.02" "0.6" "Direct" "0.2133400216865"
"30" "50" "0.02" "0.8" "Omnivory" "-0.146722152787433"
"30" "50" "0.02" "0.8" "Chain" "-0.168197786334244"
"30" "50" "0.02" "0.8" "Apparent" "0.0748221393033879"
"30" "50" "0.02" "0.8" "Direct" "0.231261656580945"
"30" "50" "0.02" "1" "Omnivory" "-0.275643343213336"
"30" "50" "0.02" "1" "Chain" "-0.244127984720826"
"30" "50" "0.02" "1" "Apparent" "0.180884775121772"
"30" "50" "0.02" "1" "Direct" "0.261250532401665"
"31" "50" "0.02" "0" "Omnivory" "-0.209660560054556"
"31" "50" "0.02" "0" "Chain" "0.114156230976578"
"31" "50" "0.02" "0" "Apparent" "-0.042843830082557"
"31" "50" "0.02" "0" "Direct" "0.0730413872859377"
"31" "50" "0.02" "0.2" "Omnivory" "-0.306612392020486"
"31" "50" "0.02" "0.2" "Chain" "0.0856168812641155"
"31" "50" "0.02" "0.2" "Apparent" "0.0195841276319731"
"31" "50" "0.02" "0.2" "Direct" "0.0800290926565108"
"31" "50" "0.02" "0.4" "Omnivory" "-0.378634673982961"
"31" "50" "0.02" "0.4" "Chain" "0.0177208597086936"
"31" "50" "0.02" "0.4" "Apparent" "0.082947826360617"
"31" "50" "0.02" "0.4" "Direct" "0.112243544042986"
"31" "50" "0.02" "0.6" "Omnivory" "-0.429186246618923"
"31" "50" "0.02" "0.6" "Chain" "-0.0730982290590561"
"31" "50" "0.02" "0.6" "Apparent" "0.143018627807177"
"31" "50" "0.02" "0.6" "Direct" "0.159807396952294"
"31" "50" "0.02" "0.8" "Omnivory" "-0.482308104109414"
"31" "50" "0.02" "0.8" "Chain" "-0.180270231045621"
"31" "50" "0.02" "0.8" "Apparent" "0.20100524012292"
"31" "50" "0.02" "0.8" "Direct" "0.228420721884495"
"31" "50" "0.02" "1" "Omnivory" "-0.532132557042057"
"31" "50" "0.02" "1" "Chain" "-0.296419173346802"
"31" "50" "0.02" "1" "Apparent" "0.265196228933961"
"31" "50" "0.02" "1" "Direct" "0.292758780519128"
"32" "50" "0.02" "0" "Omnivory" "-0.139260484848667"
"32" "50" "0.02" "0" "Chain" "-0.0531494561556307"
"32" "50" "0.02" "0" "Apparent" "-0.11736885692538"
"32" "50" "0.02" "0" "Direct" "0.249909368936237"
"32" "50" "0.02" "0.2" "Omnivory" "-0.245107740936784"
"32" "50" "0.02" "0.2" "Chain" "-0.0546444085165042"
"32" "50" "0.02" "0.2" "Apparent" "-0.0594772586634686"
"32" "50" "0.02" "0.2" "Direct" "0.233995001606169"
"32" "50" "0.02" "0.4" "Omnivory" "-0.301974590157189"
"32" "50" "0.02" "0.4" "Chain" "-0.093768434822709"
"32" "50" "0.02" "0.4" "Apparent" "0.00100334783936606"
"32" "50" "0.02" "0.4" "Direct" "0.233277384604383"
"32" "50" "0.02" "0.6" "Omnivory" "-0.348307563361444"
"32" "50" "0.02" "0.6" "Chain" "-0.154905740285208"
"32" "50" "0.02" "0.6" "Apparent" "0.0589247691508793"
"32" "50" "0.02" "0.6" "Direct" "0.253525015777637"
"32" "50" "0.02" "0.8" "Omnivory" "-0.407781233150119"
"32" "50" "0.02" "0.8" "Chain" "-0.230484161484966"
"32" "50" "0.02" "0.8" "Apparent" "0.132989334530179"
"32" "50" "0.02" "0.8" "Direct" "0.275678292676237"
"32" "50" "0.02" "1" "Omnivory" "-0.441127187880201"
"32" "50" "0.02" "1" "Chain" "-0.321107684293384"
"32" "50" "0.02" "1" "Apparent" "0.20446763695313"
"32" "50" "0.02" "1" "Direct" "0.302234070719043"
"33" "50" "0.02" "0" "Omnivory" "-0.32552677499514"
"33" "50" "0.02" "0" "Chain" "0.143241156822703"
"33" "50" "0.02" "0" "Apparent" "-0.11762197633633"
"33" "50" "0.02" "0" "Direct" "0.23321006684368"
"33" "50" "0.02" "0.2" "Omnivory" "-0.417876329665704"
"33" "50" "0.02" "0.2" "Chain" "0.110720229434761"
"33" "50" "0.02" "0.2" "Apparent" "-0.0400928473645405"
"33" "50" "0.02" "0.2" "Direct" "0.201512820028358"
"33" "50" "0.02" "0.4" "Omnivory" "-0.502911245098592"
"33" "50" "0.02" "0.4" "Chain" "0.0493081119690851"
"33" "50" "0.02" "0.4" "Apparent" "0.0298339898090063"
"33" "50" "0.02" "0.4" "Direct" "0.208547477476583"
"33" "50" "0.02" "0.6" "Omnivory" "-0.595357574669675"
"33" "50" "0.02" "0.6" "Chain" "-0.0305800661421644"
"33" "50" "0.02" "0.6" "Apparent" "0.102227913063071"
"33" "50" "0.02" "0.6" "Direct" "0.235638433858694"
"33" "50" "0.02" "0.8" "Omnivory" "-0.669327578824483"
"33" "50" "0.02" "0.8" "Chain" "-0.12980446785227"
"33" "50" "0.02" "0.8" "Apparent" "0.174670418726613"
"33" "50" "0.02" "0.8" "Direct" "0.270774955732942"
"33" "50" "0.02" "1" "Omnivory" "-0.763291470092841"
"33" "50" "0.02" "1" "Chain" "-0.23640894679908"
"33" "50" "0.02" "1" "Apparent" "0.244810948895235"
"33" "50" "0.02" "1" "Direct" "0.326836534716499"
"34" "50" "0.02" "0" "Omnivory" "-0.225537659660888"
"34" "50" "0.02" "0" "Chain" "-0.138209804695667"
"34" "50" "0.02" "0" "Apparent" "-0.0415738956600733"
"34" "50" "0.02" "0" "Direct" "0.325573524620091"
"34" "50" "0.02" "0.2" "Omnivory" "-0.30391564399033"
"34" "50" "0.02" "0.2" "Chain" "-0.138582465065858"
"34" "50" "0.02" "0.2" "Apparent" "0.0275437809019791"
"34" "50" "0.02" "0.2" "Direct" "0.266396153698373"
"34" "50" "0.02" "0.4" "Omnivory" "-0.337985729849446"
"34" "50" "0.02" "0.4" "Chain" "-0.168114281321296"
"34" "50" "0.02" "0.4" "Apparent" "0.0810420912693356"
"34" "50" "0.02" "0.4" "Direct" "0.23358999866754"
"34" "50" "0.02" "0.6" "Omnivory" "-0.348306629866391"
"34" "50" "0.02" "0.6" "Chain" "-0.223033561491851"
"34" "50" "0.02" "0.6" "Apparent" "0.132222109085474"
"34" "50" "0.02" "0.6" "Direct" "0.214726586980482"
"34" "50" "0.02" "0.8" "Omnivory" "-0.362965119236582"
"34" "50" "0.02" "0.8" "Chain" "-0.279431522515668"
"34" "50" "0.02" "0.8" "Apparent" "0.173198119330501"
"34" "50" "0.02" "0.8" "Direct" "0.213998959197864"
"34" "50" "0.02" "1" "Omnivory" "-0.347388168598529"
"34" "50" "0.02" "1" "Chain" "-0.357635319611481"
"34" "50" "0.02" "1" "Apparent" "0.211093896771266"
"34" "50" "0.02" "1" "Direct" "0.219863203554237"
"35" "50" "0.02" "0" "Omnivory" "0.020686028353654"
"35" "50" "0.02" "0" "Chain" "0.0318691689562322"
"35" "50" "0.02" "0" "Apparent" "-0.362973803372197"
"35" "50" "0.02" "0" "Direct" "0.559512704973947"
"35" "50" "0.02" "0.2" "Omnivory" "-0.102434141473332"
"35" "50" "0.02" "0.2" "Chain" "0.0126379459582192"
"35" "50" "0.02" "0.2" "Apparent" "-0.2834924585543"
"35" "50" "0.02" "0.2" "Direct" "0.501595240005922"
"35" "50" "0.02" "0.4" "Omnivory" "-0.20523100471181"
"35" "50" "0.02" "0.4" "Chain" "-0.0540971443360772"
"35" "50" "0.02" "0.4" "Apparent" "-0.191628931879998"
"35" "50" "0.02" "0.4" "Direct" "0.468433807433092"
"35" "50" "0.02" "0.6" "Omnivory" "-0.287759852188488"
"35" "50" "0.02" "0.6" "Chain" "-0.145433132399163"
"35" "50" "0.02" "0.6" "Apparent" "-0.0948742344456624"
"35" "50" "0.02" "0.6" "Direct" "0.445790765005069"
"35" "50" "0.02" "0.8" "Omnivory" "-0.370741656400532"
